0,25,12,Avenida dos descobrimentos,0103000020E610000001000000050000003997EB37593822C0F512144EFE634340626A57805C3822C0E8C7518E05644340F65CA247DA3722C0AFCA144307644340DA7A5A17D83722C084ABA0A6006443403997EB37593822C0F512144EFE634340
1,25,13,Avenida da republica,0103000020E610000001000000050000008A35C4715A3A22C06FB101474E644340378FECE0533A22C022CBA299466443402C4201D4B03922C063ACFA84486443401060B9A3AE3922C0834929C54F6443408A35C4715A3A22C06FB101474E644340
2,200,85,Rotunda Nuno Rodrigues,0103000020E6100000010000000D00000018BFCEF6493922C0A73B53132E644340806343ED3D3922C02260C2CB2C644340B14328832D3922C0A936BD141E644340968AAED5023922C078DE7DE51764434090CFD18DC53822C09300409A19644340751658E09A3822C06C5B77BE28644340C1D884A68C3822C06C5B77BE286443409FE9C3289E3822C08A0C63291C64434075ED895DC33822C076A7BB3016644340A47BD2ED033922C0793AC21F1564434073721FD53C3922C0454B39AB1A644340CCFCA130583922C024AF38732A64434018BFCEF6493922C0A73B53132E644340
3,80,33,Avenia da Republica,0103000020E6100000010000000B0000001B8CD5847F3822C06CC807095464434077BA90EBF83722C0D009C7BD55644340A08DFC33FC3722C0E228593250644340B4102F11633822C013D939A34D6443406F5B7B985D3822C0EBCC0A63466443403FA46485453822C022CBA299466443404C95889D463822C0467A6A6A40644340537933685B3822C03D62A2C63F6443402AA6C71F583822C0BC8559B93B644340F1B8693C7C3822C0DD76C1823B6443401B8CD5847F3822C06CC8070954644340
4,20,18,Avenida das Escolas,0103000020E61000000100000004000000ACD2E8E9993A22C0B5F0BED088644340C1D0854F873A22C0B80410F19A644340F2D938684E3A22C06A1325CF98644340ACD2E8E9993A22C0B5F0BED088644340
5,81,40,Avenida da Peregrinacao,0103000020E6100000010000000500000039677726AD3322C07F7438C8DD634340EDCD18E3923322C075135A29CA63434087A40E75253322C050211700CE63434080979527393322C034761A2EE463434039677726AD3322C07F7438C8DD634340
6,95,66,moscavide com parque das nacoes,0103000020E610000001000000080000007221DC97BE3222C080CBF3AF886343400499BCD6B53222C04D8C8EAE6B6343405428F02ADD3122C0B1322CB2686343400F733CB2D73122C08707461E7963434060C7773D2F3222C01CB011C2796343402903E8DC2A3222C0932CBF5389634340C8421EB14B3222C0B6344412926343407221DC97BE3222C080CBF3AF88634340
